com.samsung.shealth.stand_day_summary,6320001,2
create_sh_ver,stand_time,modify_sh_ver,update_time,create_time,deviceuuid,pkg_name,datauuid,day_time
,2097152,,2020-05-09 12:33:26.070,2020-05-08 15:00:04.758,eSltdGxx7w,com.sec.android.app.shealth,08c315ce-6f03-6e06-f31e-55566a16c62c,1588982400000,
,0,,2020-05-09 15:00:05.631,2020-05-09 15:00:05.631,eSltdGxx7w,com.sec.android.app.shealth,a2d2ad94-3289-cfd0-962a-900cc98101ff,1589068800000,
,2359296,,2020-05-11 12:23:53.530,2020-05-10 15:00:04.392,eSltdGxx7w,com.sec.android.app.shealth,d2c5b60c-72e9-f0e8-bd4a-07f6a54855c3,1589155200000,
,524288,,2020-05-12 10:40:20.294,2020-05-11 15:00:04.448,eSltdGxx7w,com.sec.android.app.shealth,ab9f4607-ae34-754f-4a8f-8939155aa303,1589241600000,
,1376256,,2020-05-13 11:18:29.218,2020-05-12 15:00:07.268,eSltdGxx7w,com.sec.android.app.shealth,ca1ac549-d9e5-5aae-e12f-ef2d6de172c4,1589328000000,
,4329472,,2020-05-14 13:42:06.301,2020-05-13 15:00:03.337,eSltdGxx7w,com.sec.android.app.shealth,d5d8c488-5694-db69-5e54-7f5aa6c371a4,1589414400000,
,1118208,,2020-05-15 11:55:17.264,2020-05-14 15:00:05.122,eSltdGxx7w,com.sec.android.app.shealth,c5998018-a805-b992-6062-0e99022e8193,1589500800000,
,786432,,2020-05-16 10:15:23.214,2020-05-15 15:00:05.154,eSltdGxx7w,com.sec.android.app.shealth,acfce49a-1d61-5833-e7e8-380dd70adbe5,1589587200000,
,8388608,,2020-05-17 14:03:58.282,2020-05-16 15:00:06.105,eSltdGxx7w,com.sec.android.app.shealth,7071a6a7-db0e-e542-0bd7-a7d01f68cab9,1589673600000,
,10616839,,2020-05-18 14:00:00.243,2020-05-17 15:00:03.289,eSltdGxx7w,com.sec.android.app.shealth,3121b7a4-12bf-146f-53eb-cb017985ea02,1589760000000,
,2621440,,2020-05-19 12:50:46.272,2020-05-18 15:00:06.376,eSltdGxx7w,com.sec.android.app.shealth,b587ada1-2a9f-d330-529a-5fffc0dfe5cb,1589846400000,
,8716290,,2020-05-20 14:11:52.251,2020-05-19 15:00:03.112,eSltdGxx7w,com.sec.android.app.shealth,29d8a128-a7d8-04b2-24b6-26c0275986d6,1589932800000,
,4718592,,2020-05-21 13:48:59.225,2020-05-20 15:00:07.570,eSltdGxx7w,com.sec.android.app.shealth,fe2a8f79-dc70-0e05-a92f-e0675b94166f,1590019200000,
,1572864,,2020-05-22 11:52:19.288,2020-05-21 15:00:04.773,eSltdGxx7w,com.sec.android.app.shealth,203019c7-3a88-5909-b2e2-7d1354b4fd42,1590105600000,
,0,,2020-05-22 15:00:06.117,2020-05-22 15:00:06.117,eSltdGxx7w,com.sec.android.app.shealth,7c82b861-554f-c7d7-56ec-590c33a258f6,1590192000000,
,0,,2020-05-23 15:00:06.552,2020-05-23 15:00:06.552,eSltdGxx7w,com.sec.android.app.shealth,6a87d185-ff15-6229-5592-f2542c664192,1590278400000,
,524288,,2020-05-25 10:48:15.829,2020-05-24 15:00:07.504,eSltdGxx7w,com.sec.android.app.shealth,3c01e75c-ef43-64ba-2782-534366f53fed,1590364800000,
,2293761,,2020-05-26 12:09:10.223,2020-05-25 15:00:07.292,eSltdGxx7w,com.sec.android.app.shealth,42a64572-5ea0-d648-3771-f61595d094eb,1590451200000,
,65536,,2020-05-27 07:15:56.964,2020-05-26 15:00:04.069,eSltdGxx7w,com.sec.android.app.shealth,e97859c9-6fc2-00e3-08f0-ca19e88fc57c,1590537600000,
,32768,,2020-05-28 06:21:04.638,2020-05-27 15:00:03.158,eSltdGxx7w,com.sec.android.app.shealth,d78c6152-c472-8f62-44b1-6e4069e93e12,1590624000000,
,81920,,2020-05-29 07:06:25.356,2020-05-28 15:00:06.075,eSltdGxx7w,com.sec.android.app.shealth,dff2e897-1b7b-0b4b-8f4e-6c8f17df57bc,1590710400000,
,0,,2020-05-29 15:00:09.036,2020-05-29 15:00:09.036,eSltdGxx7w,com.sec.android.app.shealth,53ce89ce-e539-1afd-30f5-4608722d8b66,1590796800000,
,264192,,2020-05-31 09:44:52.213,2020-05-30 15:00:07.022,eSltdGxx7w,com.sec.android.app.shealth,a41f7681-173a-19bb-884c-c0cb4793885b,1590883200000,
,6553600,,2020-06-01 13:57:19.760,2020-05-31 15:00:08.179,eSltdGxx7w,com.sec.android.app.shealth,867a6031-564a-05f8-a48a-e9bc30b070aa,1590969600000,
,0,,2020-06-01 15:00:07.071,2020-06-01 15:00:07.071,eSltdGxx7w,com.sec.android.app.shealth,de8f3f47-9866-eedd-4403-575e699297eb,1591056000000,
,262144,,2020-06-03 09:56:20.279,2020-06-02 15:00:09.449,eSltdGxx7w,com.sec.android.app.shealth,f5f303f2-6500-f868-9939-654d831d4426,1591142400000,
,1441792,,2020-06-04 11:43:51.235,2020-06-03 15:00:04.403,eSltdGxx7w,com.sec.android.app.shealth,ca811853-d41e-348e-41ad-1073aab5c61c,1591228800000,
,2228224,,2020-06-05 12:54:49.043,2020-06-04 15:00:05.569,eSltdGxx7w,com.sec.android.app.shealth,592f4f22-5816-d95c-29bb-237c2dc5a469,1591315200000,
,0,,2020-06-05 15:00:04.060,2020-06-05 15:00:04.060,eSltdGxx7w,com.sec.android.app.shealth,e9a1bce2-2fe1-5647-e89d-3e4837894651,1591401600000,
,8388608,,2020-06-07 14:16:37.292,2020-06-06 15:00:05.420,eSltdGxx7w,com.sec.android.app.shealth,64c76d20-a748-f03b-7806-4abe54f90394,1591488000000,
,8388609,,2020-06-08 14:00:46.243,2020-06-07 15:00:06.672,eSltdGxx7w,com.sec.android.app.shealth,3fd65b9e-7238-a623-63ec-fd947841cff7,1591574400000,
,2097152,,2020-06-09 12:03:25.289,2020-06-08 15:00:05.752,eSltdGxx7w,com.sec.android.app.shealth,657b3aeb-2aaf-47fb-f46f-a8d4d2d96417,1591660800000,
,4259841,,2020-06-10 13:26:44.226,2020-06-09 15:00:07.377,eSltdGxx7w,com.sec.android.app.shealth,bb65df1a-51ef-cba5-8cbe-a626b2f5fb56,1591747200000,
,9437184,,2020-06-11 14:01:11.252,2020-06-10 15:00:04.464,eSltdGxx7w,com.sec.android.app.shealth,c38a65f1-0a6c-56bd-f7b6-76b6d46e6ee7,1591833600000,
,4194304,,2020-06-12 13:03:44.208,2020-06-11 15:00:04.687,eSltdGxx7w,com.sec.android.app.shealth,47667fa4-3f87-0af7-2805-0472b028a5d2,1591920000000,
,8393216,,2020-06-13 14:24:34.356,2020-06-12 15:00:06.271,eSltdGxx7w,com.sec.android.app.shealth,e254577f-3f5b-854f-6f5b-e6bc41a78ef0,1592006400000,
,4,,2020-06-13 17:47:05.291,2020-06-13 15:00:06.186,eSltdGxx7w,com.sec.android.app.shealth,dfaa01d0-4307-6339-3941-ad5cd2e7086e,1592092800000,
,2232320,,2020-06-15 12:31:35.207,2020-06-14 15:00:03.625,eSltdGxx7w,com.sec.android.app.shealth,0ab45aa9-9a1d-b200-87f1-fe48abdc1f47,1592179200000,
,3145729,,2020-06-16 12:41:05.808,2020-06-15 15:00:06.409,eSltdGxx7w,com.sec.android.app.shealth,47d88cf0-642e-197f-9d9c-7a0ad4fc684f,1592265600000,
,2883584,,2020-06-17 12:08:10.363,2020-06-16 15:00:06.145,eSltdGxx7w,com.sec.android.app.shealth,a518c099-5773-531e-7c1c-10fd2b12d463,1592352000000,
,131072,,2020-06-18 08:02:22.281,2020-06-17 15:00:05.118,eSltdGxx7w,com.sec.android.app.shealth,0ed6ee42-1c7f-ebee-2261-fdd99bea6601,1592438400000,
,2162688,,2020-06-19 12:50:08.310,2020-06-18 15:00:09.850,eSltdGxx7w,com.sec.android.app.shealth,254270ba-9fc4-bf89-89f9-5fcea48b4181,1592524800000,
,1048577,,2020-06-20 11:23:09.595,2020-06-19 15:00:03.005,eSltdGxx7w,com.sec.android.app.shealth,a8fc1f39-10dc-6836-ba8b-4103e4d80cde,1592611200000,
,0,,2020-06-20 15:00:04.224,2020-06-20 15:00:04.224,eSltdGxx7w,com.sec.android.app.shealth,186ec6c6-881d-58a6-cba2-700c5b533387,1592697600000,
,0,,2020-06-21 15:00:04.646,2020-06-21 15:00:04.646,eSltdGxx7w,com.sec.android.app.shealth,21ac2d3a-35da-74b4-3bfd-6ca59332dc23,1592784000000,
,5242880,,2020-06-23 13:29:14.249,2020-06-22 15:00:06.628,eSltdGxx7w,com.sec.android.app.shealth,a7087577-143d-3157-6f76-d9384768079a,1592870400000,
,4194304,,2020-06-24 13:36:07.293,2020-06-23 15:00:04.014,eSltdGxx7w,com.sec.android.app.shealth,038dd44e-17a8-df7e-3740-e32c8ece0ac7,1592956800000,
,2162688,,2020-06-25 12:21:18.217,2020-06-24 15:00:05.016,eSltdGxx7w,com.sec.android.app.shealth,a656c522-0cfd-4e64-d902-af1beb7db761,1593043200000,
,4194304,,2020-06-26 13:40:12.292,2020-06-25 15:00:05.568,eSltdGxx7w,com.sec.android.app.shealth,4ccccb1f-12e3-d365-703e-d674ba95191c,1593129600000,
,8388608,,2020-06-27 14:20:43.240,2020-06-26 15:00:03.588,eSltdGxx7w,com.sec.android.app.shealth,bf51a78e-509a-6379-05fe-6c095c7893d8,1593216000000,
,0,,2020-06-27 15:00:08.242,2020-06-27 15:00:08.242,eSltdGxx7w,com.sec.android.app.shealth,cd866587-6a0b-1926-9336-794e277274cd,1593302400000,
,786432,,2020-06-29 10:35:12.287,2020-06-28 15:00:04.357,eSltdGxx7w,com.sec.android.app.shealth,7b02b2a3-4653-e0a2-eee2-e6cdf6808665,1593388800000,
,2621440,,2020-06-30 12:11:35.425,2020-06-29 15:00:08.951,eSltdGxx7w,com.sec.android.app.shealth,adcf9733-9ce0-adcb-5108-ee8d73b7a312,1593475200000,
,196608,,2020-07-01 08:06:14.499,2020-06-30 15:00:06.510,eSltdGxx7w,com.sec.android.app.shealth,77133c14-29ea-03cb-63f5-b92a65967069,1593561600000,
,5308416,,2020-07-02 13:47:27.316,2020-07-01 15:00:07.480,eSltdGxx7w,com.sec.android.app.shealth,cca2c0ef-52e6-80d6-1da1-e9e366cad2f9,1593648000000,
,262144,,2020-07-03 09:34:22.272,2020-07-02 15:00:05.055,eSltdGxx7w,com.sec.android.app.shealth,be690bef-0314-7a2a-651d-f46fd0c6e4e6,1593734400000,
,0,,2020-07-03 15:00:06.296,2020-07-03 15:00:06.296,eSltdGxx7w,com.sec.android.app.shealth,4eb2936f-5104-3ad2-db7d-760e6907fab6,1593820800000,
,3145728,,2020-07-05 12:06:47.255,2020-07-04 15:00:07.864,eSltdGxx7w,com.sec.android.app.shealth,ff1f412b-a111-df27-f13e-fae554560e6f,1593907200000,
,0,,2020-07-05 15:00:06.464,2020-07-05 15:00:06.464,eSltdGxx7w,com.sec.android.app.shealth,f8b4faed-a642-00e1-7e59-c9772b71ed7c,1593993600000,
,688128,,2020-07-07 10:14:12.303,2020-07-06 15:00:13.632,eSltdGxx7w,com.sec.android.app.shealth,60d88ae2-817b-cef9-8a20-e05852b51b28,1594080000000,
,4194304,,2020-07-08 13:55:54.342,2020-07-07 15:00:07.059,eSltdGxx7w,com.sec.android.app.shealth,20e52869-fee5-74ec-eedb-d96652f747a5,1594166400000,
,655360,,2020-07-09 10:52:08.279,2020-07-08 15:00:07.682,eSltdGxx7w,com.sec.android.app.shealth,c50eea23-ee18-cb77-30d1-357485d794e1,1594252800000,
,524288,,2020-07-10 10:37:47.328,2020-07-09 15:00:10.284,eSltdGxx7w,com.sec.android.app.shealth,9cfdb01a-a8fa-86aa-1075-c52a086538ed,1594339200000,
,0,,2020-07-10 15:00:08.761,2020-07-10 15:00:08.761,eSltdGxx7w,com.sec.android.app.shealth,5225ce3e-ae80-96c1-7fa7-a7d65c4fbcd3,1594425600000,
,0,,2020-07-11 15:00:09.306,2020-07-11 15:00:09.306,eSltdGxx7w,com.sec.android.app.shealth,1bcc6d30-dbbf-8066-9543-4adbc22ccb9e,1594512000000,
,2621440,,2020-07-13 12:16:46.833,2020-07-12 15:00:04.522,eSltdGxx7w,com.sec.android.app.shealth,6e6d17e2-8d88-c8d3-9e75-320d4021a9c4,1594598400000,
,655360,,2020-07-14 10:18:27.378,2020-07-13 15:00:06.452,eSltdGxx7w,com.sec.android.app.shealth,8c44b024-168f-bcb3-7109-840492b5b59c,1594684800000,
,688128,,2020-07-15 10:05:36.242,2020-07-14 15:00:09.238,eSltdGxx7w,com.sec.android.app.shealth,539a7eb8-9b49-1217-7c8e-ecc9e4648ee0,1594771200000,
,4358144,,2020-07-16 13:01:14.071,2020-07-15 15:00:04.975,eSltdGxx7w,com.sec.android.app.shealth,196b95c7-efa0-e03c-9ba3-da9eed6596a0,1594857600000,
,786432,,2020-07-17 10:25:16.316,2020-07-16 15:00:10.936,eSltdGxx7w,com.sec.android.app.shealth,98409d79-f275-243b-47e0-622ddda3dd88,1594944000000,
,0,,2020-07-17 15:00:10.771,2020-07-17 15:00:10.771,eSltdGxx7w,com.sec.android.app.shealth,e2a8e364-e651-0ef8-6782-12a87c6eeec1,1595030400000,
,0,,2020-07-18 15:00:04.054,2020-07-18 15:00:04.054,eSltdGxx7w,com.sec.android.app.shealth,d0bbdf05-5d34-e6f7-6c60-48a546f7f926,1595116800000,
,4849664,,2020-07-20 13:32:25.212,2020-07-19 15:00:06.085,eSltdGxx7w,com.sec.android.app.shealth,de274343-1ce1-072e-b7ee-a37cd4128b2d,1595203200000,
,4980736,,2020-07-21 13:37:52.242,2020-07-20 15:00:05.135,eSltdGxx7w,com.sec.android.app.shealth,02f7f82a-69bb-3785-cb76-017fdbb69dd4,1595289600000,
,1572864,,2020-07-22 11:31:46.232,2020-07-21 15:00:05.614,eSltdGxx7w,com.sec.android.app.shealth,836d307a-e755-ac1e-be99-c8971a195c24,1595376000000,
,2949120,,2020-07-23 12:56:36.267,2020-07-22 15:00:07.197,eSltdGxx7w,com.sec.android.app.shealth,aca497c2-76b4-f01a-197c-ba047762e34b,1595462400000,
,1441792,,2020-07-24 11:57:33.244,2020-07-23 15:00:05.205,eSltdGxx7w,com.sec.android.app.shealth,372e775f-f1c1-54ef-d0d0-59a538962e60,1595548800000,
,0,,2020-07-24 15:00:07.396,2020-07-24 15:00:07.396,eSltdGxx7w,com.sec.android.app.shealth,4da1f44c-5bc1-b7b4-de8c-9780ac75fb37,1595635200000,
,0,,2020-07-25 15:00:05.447,2020-07-25 15:00:05.447,eSltdGxx7w,com.sec.android.app.shealth,65f3eabc-babd-39ca-2684-e6b8975006d8,1595721600000,
,7602176,,2020-07-27 13:28:00.810,2020-07-26 15:00:04.272,eSltdGxx7w,com.sec.android.app.shealth,f3a49f56-2e91-5b57-61c2-8dae237a33cb,1595808000000,
,4325376,,2020-07-28 13:41:46.234,2020-07-27 15:00:04.080,eSltdGxx7w,com.sec.android.app.shealth,22e3c9f6-884d-c3e1-62ae-b76dec43feb0,1595894400000,
,3473408,,2020-07-29 12:58:45.273,2020-07-28 15:00:05.173,eSltdGxx7w,com.sec.android.app.shealth,a0122ea2-227f-b183-d7c1-25acdebf3c89,1595980800000,
,4980736,,2020-07-30 13:03:22.239,2020-07-29 15:00:06.400,eSltdGxx7w,com.sec.android.app.shealth,b1752e73-c4cc-15a3-2b3c-18cbe565b7ea,1596067200000,
,131072,,2020-07-31 08:55:04.615,2020-07-30 15:00:04.490,eSltdGxx7w,com.sec.android.app.shealth,b8c76fea-9c33-0913-0c11-f00dcb271756,1596153600000,
,2228224,,2020-08-01 12:24:33.225,2020-07-31 15:00:05.608,eSltdGxx7w,com.sec.android.app.shealth,81578407-a144-1f34-a614-ab84b64e4b1d,1596240000000,
,196608,,2020-08-02 08:58:32.334,2020-08-01 15:00:05.646,eSltdGxx7w,com.sec.android.app.shealth,b84a1014-2676-dc0f-4d4a-ef72d3ac90cb,1596326400000,
,8912896,,2020-08-03 14:18:43.260,2020-08-02 15:00:05.384,eSltdGxx7w,com.sec.android.app.shealth,e7773dcd-2e90-7eac-aa91-bce184bd699a,1596412800000,
,0,,2020-08-03 15:00:09.393,2020-08-03 15:00:09.393,eSltdGxx7w,com.sec.android.app.shealth,e185db74-c7c7-2b30-5b80-200b99ea94e5,1596499200000,
,8388608,,2020-08-05 14:04:53.248,2020-08-04 15:00:10.752,eSltdGxx7w,com.sec.android.app.shealth,ea73e19e-e3d3-10ed-cdc6-d0cacde89ffb,1596585600000,
,4243456,,2020-08-06 13:40:45.248,2020-08-05 15:00:06.787,eSltdGxx7w,com.sec.android.app.shealth,1898768b-a5cb-d27b-1640-fc0910f49c08,1596672000000,
,2637824,,2020-08-07 12:41:28.068,2020-08-06 15:00:04.959,eSltdGxx7w,com.sec.android.app.shealth,76d57af1-b4b6-d4a1-3a02-bc79caaafa3f,1596758400000,
,0,,2020-08-07 15:00:06.673,2020-08-07 15:00:06.673,eSltdGxx7w,com.sec.android.app.shealth,6f979d1d-7955-2c20-90cd-6d8ce702df68,1596844800000,
,0,,2020-08-08 15:00:06.501,2020-08-08 15:00:06.501,eSltdGxx7w,com.sec.android.app.shealth,ac9f2971-d0c3-6e50-de38-80dd3140cccf,1596931200000,
,1343488,,2020-08-10 11:32:12.086,2020-08-09 15:00:05.878,eSltdGxx7w,com.sec.android.app.shealth,547994a5-b502-6f2e-eb93-7c47af8273d9,1597017600000,
,2883584,,2020-08-11 12:57:19.387,2020-08-10 15:00:03.064,eSltdGxx7w,com.sec.android.app.shealth,e3ce378b-ffd7-901e-54fd-c50d73093a7b,1597104000000,
,1048576,,2020-08-12 11:34:49.320,2020-08-11 15:00:05.149,eSltdGxx7w,com.sec.android.app.shealth,328fa4c8-c0ee-36a8-9395-487f127e30e7,1597190400000,
,1179648,,2020-08-13 11:20:08.198,2020-08-12 15:00:07.935,eSltdGxx7w,com.sec.android.app.shealth,39ceb98a-7b8a-ae2e-535b-c43d0fc2cd26,1597276800000,
,4456448,,2020-08-14 13:36:25.986,2020-08-13 15:00:09.226,eSltdGxx7w,com.sec.android.app.shealth,b048ba8e-a9da-291e-2932-575f3fabd26a,1597363200000,
,0,,2020-08-14 15:00:08.866,2020-08-14 15:00:08.866,eSltdGxx7w,com.sec.android.app.shealth,aef7cce8-0cc2-c0df-3bc0-9be915056405,1597449600000,
,1048576,,2020-08-16 11:56:27.266,2020-08-15 15:00:05.978,eSltdGxx7w,com.sec.android.app.shealth,3760ea1f-6eaf-9395-cc52-21008766fd5b,1597536000000,
,1835008,,2020-08-17 11:51:20.243,2020-08-16 15:00:05.511,eSltdGxx7w,com.sec.android.app.shealth,6594117f-5c52-174d-661b-41bf86bec7e2,1597622400000,
,713728,,2020-08-18 10:17:57.246,2020-08-17 15:00:06.307,eSltdGxx7w,com.sec.android.app.shealth,91bddc9d-5a13-9497-f7a5-280f62bfa703,1597708800000,
,8650752,,2020-08-19 14:03:01.322,2020-08-18 15:00:06.185,eSltdGxx7w,com.sec.android.app.shealth,17b38b80-49b1-53d8-1a28-984237fe0528,1597795200000,
,4456448,,2020-08-20 13:47:34.714,2020-08-19 15:00:07.769,eSltdGxx7w,com.sec.android.app.shealth,7754073b-2382-9fa7-4c31-5719cafe2423,1597881600000,
,4456448,,2020-08-21 13:01:27.249,2020-08-20 15:00:04.798,eSltdGxx7w,com.sec.android.app.shealth,425091ec-f051-421d-d11d-5c7992b0bb94,1597968000000,
,0,,2020-08-21 15:00:04.402,2020-08-21 15:00:04.402,eSltdGxx7w,com.sec.android.app.shealth,0fde9691-0db8-e76b-49eb-2867dcd4b862,1598054400000,
,0,,2020-08-22 15:00:05.248,2020-08-22 15:00:05.248,eSltdGxx7w,com.sec.android.app.shealth,41015c84-240b-76df-bab0-8ef845afc5d1,1598140800000,
,409600,,2020-08-24 09:58:13.241,2020-08-23 15:00:06.698,eSltdGxx7w,com.sec.android.app.shealth,1f060ffc-e5ab-5f30-8f4c-b674e8ba94e5,1598227200000,
,679936,,2020-08-25 10:05:31.926,2020-08-24 15:00:08.670,eSltdGxx7w,com.sec.android.app.shealth,e82e1905-5d3e-6311-ee6a-6483925ab6ca,1598313600000,
,8704,,2020-08-26 05:38:16.959,2020-08-25 15:00:07.705,eSltdGxx7w,com.sec.android.app.shealth,80b480d3-90ab-1bc9-f99e-80f3eaa79ec3,1598400000000,
,851968,,2020-08-26 10:50:00.411,2020-08-26 06:09:34.595,eSltdGxx7w,com.sec.android.app.shealth,8dadb7ab-6a3a-640c-6297-71dded427e1e,1598400000000,
,5324800,,2020-08-27 13:04:14.339,2020-08-26 15:00:04.276,eSltdGxx7w,com.sec.android.app.shealth,d3853ec9-be3b-7ac3-38c8-b77c8c89be2f,1598486400000,
,1327104,,2020-08-28 11:18:33.392,2020-08-27 15:00:04.183,eSltdGxx7w,com.sec.android.app.shealth,6e549f10-bb2c-2f51-1778-9c047b30492e,1598572800000,
,2097152,,2020-08-29 12:22:14.361,2020-08-28 15:00:05.364,eSltdGxx7w,com.sec.android.app.shealth,afcbd900-9f17-284c-2eb3-d492d6effe92,1598659200000,
,0,,2020-08-29 15:00:07.155,2020-08-29 15:00:07.155,eSltdGxx7w,com.sec.android.app.shealth,d519ac1d-7700-9c30-0051-37a1bde4c7ed,1598745600000,
,1048576,,2020-08-31 11:36:19.362,2020-08-30 15:00:06.479,eSltdGxx7w,com.sec.android.app.shealth,12215b5f-9cb6-81fd-de5a-bfd2a41317e6,1598832000000,
,294912,,2020-09-01 09:55:47.270,2020-08-31 15:00:04.898,eSltdGxx7w,com.sec.android.app.shealth,bac75bb1-cf5a-cc13-0c8f-885d2cc1c9b2,1598918400000,
,151552,,2020-09-02 08:36:10.311,2020-09-01 15:00:11.361,eSltdGxx7w,com.sec.android.app.shealth,6fa8fe8e-e0c8-5b6e-a95b-2d2e49ea07f8,1599004800000,
,425984,,2020-09-03 09:10:29.353,2020-09-02 15:00:06.330,eSltdGxx7w,com.sec.android.app.shealth,22db28e0-bc4a-6e59-c0d1-b1fcee284867,1599091200000,
,0,,2020-09-03 15:00:05.972,2020-09-03 15:00:05.972,eSltdGxx7w,com.sec.android.app.shealth,c923d0b4-c76d-55f9-d6d8-f991fa0ef7d2,1599177600000,
,0,,2020-09-04 15:00:02.505,2020-09-04 15:00:02.505,eSltdGxx7w,com.sec.android.app.shealth,e7e7ed27-f53f-00b8-fe3c-342262a2bfd2,1599264000000,
,0,,2020-09-05 15:01:09.226,2020-09-05 15:01:09.226,eSltdGxx7w,com.sec.android.app.shealth,753034ff-5f16-5b6b-0fe9-d9c83b0d3e3a,1599350400000,
,0,,2020-09-06 15:00:07.428,2020-09-06 15:00:07.428,eSltdGxx7w,com.sec.android.app.shealth,1ab8ef1e-4b04-eb72-6c9c-eb42c5d0392e,1599436800000,
,7610368,,2020-09-08 13:44:49.356,2020-09-07 15:00:04.761,eSltdGxx7w,com.sec.android.app.shealth,9c882749-3c1b-04cd-3ae4-7ab08fec9293,1599523200000,
,3670016,,2020-09-09 12:55:50.283,2020-09-08 15:01:23.417,eSltdGxx7w,com.sec.android.app.shealth,354ace3e-31f3-b0e8-d92c-31ca0bbb6541,1599609600000,
,1327104,,2020-09-10 11:07:06.336,2020-09-09 15:00:04.035,eSltdGxx7w,com.sec.android.app.shealth,c126eacb-a056-c104-5131-0ef0acdc9f37,1599696000000,
,4849664,,2020-09-11 13:20:07.326,2020-09-10 15:00:11.665,eSltdGxx7w,com.sec.android.app.shealth,ae7abd8f-5796-abcc-637a-8a2224a3dda3,1599782400000,
,0,,2020-09-11 15:00:06.363,2020-09-11 15:00:06.363,eSltdGxx7w,com.sec.android.app.shealth,bbe7babb-abed-c67c-1a24-3a7ad19b505d,1599868800000,
,0,,2020-09-12 15:00:05.942,2020-09-12 15:00:05.941,eSltdGxx7w,com.sec.android.app.shealth,38497fb8-8d28-5945-0e10-1f4a87f25848,1599955200000,
,1064960,,2020-09-14 11:48:22.349,2020-09-13 15:00:02.725,eSltdGxx7w,com.sec.android.app.shealth,754aa0c5-d7ef-c5bc-d5f1-6c7caddf99bd,1600041600000,
,4493312,,2020-09-15 13:03:08.320,2020-09-14 15:00:07.580,eSltdGxx7w,com.sec.android.app.shealth,bea99649-610d-b7b2-e5a0-1df7304379ea,1600128000000,
,4718592,,2020-09-16 13:42:12.266,2020-09-15 15:00:04.314,eSltdGxx7w,com.sec.android.app.shealth,9ec71fe6-5033-3efd-6e55-b1f31784e021,1600214400000,
,13697024,,2020-09-17 14:21:44.385,2020-09-16 15:00:08.080,eSltdGxx7w,com.sec.android.app.shealth,19001f92-70ea-9f58-da61-afecfe8fc3f0,1600300800000,
,262144,,2020-09-18 09:08:42.142,2020-09-17 15:00:52.655,eSltdGxx7w,com.sec.android.app.shealth,6512cbf3-06b2-d39d-d458-4b269940ad2e,1600387200000,
,0,,2020-09-18 15:03:07.312,2020-09-18 15:03:07.312,eSltdGxx7w,com.sec.android.app.shealth,d8bc601e-78c4-915d-282d-e989ebc96074,1600473600000,
,0,,2020-09-19 15:04:06.226,2020-09-19 15:04:06.226,eSltdGxx7w,com.sec.android.app.shealth,61292644-b177-309b-fbbc-a7f62472eed1,1600560000000,
,1409024,,2020-09-21 11:24:46.332,2020-09-20 15:00:08.887,eSltdGxx7w,com.sec.android.app.shealth,08dd504f-8894-4220-bdda-dcced581a96f,1600646400000,
,1245184,,2020-09-22 11:10:37.406,2020-09-21 15:00:09.389,eSltdGxx7w,com.sec.android.app.shealth,1425a0f3-48dc-5681-6f70-56d27f7003a0,1600732800000,
,4784128,,2020-09-23 13:03:05.779,2020-09-22 15:00:31.388,eSltdGxx7w,com.sec.android.app.shealth,c0ffd81d-9710-0370-0c28-7564784fb9ea,1600819200000,
,2768896,,2020-09-24 12:58:25.360,2020-09-23 15:00:09.292,eSltdGxx7w,com.sec.android.app.shealth,36ada050-2f68-c179-7f1e-bb83a050ce68,1600905600000,
,2760704,,2020-09-25 12:42:00.289,2020-09-24 15:00:11.170,eSltdGxx7w,com.sec.android.app.shealth,251e3807-1cf4-2357-cd04-118a0f67c91c,1600992000000,
,0,,2020-09-25 15:00:11.394,2020-09-25 15:00:11.394,eSltdGxx7w,com.sec.android.app.shealth,058162ec-fbff-fe4b-5527-1277ac7cdb7f,1601078400000,
,0,,2020-09-26 15:02:08.008,2020-09-26 15:02:08.008,eSltdGxx7w,com.sec.android.app.shealth,33f212e6-f804-d9fb-8454-aa049bce8b71,1601164800000,
,0,,2020-09-27 15:02:09.284,2020-09-27 15:02:09.284,eSltdGxx7w,com.sec.android.app.shealth,b9f21e45-a1e1-ad26-4a59-410a3f5257aa,1601251200000,
,753664,,2020-09-29 10:13:42.359,2020-09-28 15:01:11.652,eSltdGxx7w,com.sec.android.app.shealth,1024bf51-5fae-5828-3a79-a19be2a30970,1601337600000,
,0,,2020-09-29 15:05:11.186,2020-09-29 15:05:11.186,eSltdGxx7w,com.sec.android.app.shealth,dc35749a-fdd1-1e9b-fbce-b97ca877bcb1,1601424000000,
,262144,,2020-10-01 09:47:43.354,2020-09-30 15:02:11.020,eSltdGxx7w,com.sec.android.app.shealth,70ed0be2-0b42-2fa9-ab51-1af14de21c12,1601510400000,
,0,,2020-10-01 15:00:05.266,2020-10-01 15:00:05.266,eSltdGxx7w,com.sec.android.app.shealth,d846f9ee-56a8-7754-1664-bd181e60c16c,1601596800000,
,0,,2020-10-02 15:00:36.216,2020-10-02 15:00:36.216,eSltdGxx7w,com.sec.android.app.shealth,a2fb976f-4e92-7e9f-b135-0273ba9a2043,1601683200000,
,0,,2020-10-03 15:00:11.341,2020-10-03 15:00:11.341,eSltdGxx7w,com.sec.android.app.shealth,9cb13aae-32b0-9358-a6db-400cddb80626,1601769600000,
