com.samsung.shealth.tracker.pedometer_day_summary,6320001,7
create_sh_ver,step_count,binning_data,active_time,recommendation,modify_sh_ver,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
,14207,7215d5ef-621c-4083-8eee-b3fe9a4e1f1b.binning_data.json,6461868,10000,,485,2016-02-12 15:00:16.597,com.sec.android.app.shealth,2016-02-12 03:00:06.188,,3.6666672,11702.831,780.67,13722,uVwC9SChYX,com.sec.android.app.shealth,3310,7215d5ef-621c-4083-8eee-b3fe9a4e1f1b.achievement.json,7215d5ef-621c-4083-8eee-b3fe9a4e1f1b,1455235200000,
,10891,b5d1b797-8ae3-4690-92bd-fa5287e1c091.binning_data.json,4743198,10000,,2510,2016-02-13 15:00:44.172,com.sec.android.app.shealth,2016-02-13 03:00:03.602,,4.583334,9883.29,758.30005,8381,uVwC9SChYX,com.sec.android.app.shealth,1305,b5d1b797-8ae3-4690-92bd-fa5287e1c091.achievement.json,b5d1b797-8ae3-4690-92bd-fa5287e1c091,1455321600000,
,5221,93ec819d-8e10-41c2-9f31-e3039fdd7c94.binning_data.json,2416337,10000,,183,2016-02-14 15:00:05.483,com.sec.android.app.shealth,2016-02-14 15:00:05.483,,5.315637,4377.33,291.67,5038,uVwC9SChYX,com.sec.android.app.shealth,0,93ec819d-8e10-41c2-9f31-e3039fdd7c94.achievement.json,93ec819d-8e10-41c2-9f31-e3039fdd7c94,1455408000000,
,5615,28aa46bd-b7ba-4348-a9ea-072b20ccf83d.binning_data.json,2550924,10000,,362,2016-02-15 15:00:05.738,com.sec.android.app.shealth,2016-02-15 15:00:05.738,,3.9444444,4813.23,341.06,5253,uVwC9SChYX,com.sec.android.app.shealth,0,28aa46bd-b7ba-4348-a9ea-072b20ccf83d.achievement.json,28aa46bd-b7ba-4348-a9ea-072b20ccf83d,1455494400000,
,7962,0810f677-39d9-4fe5-b008-e35299a79dc5.binning_data.json,3662502,10000,,749,2016-02-16 15:00:05.430,com.sec.android.app.shealth,2016-02-16 05:45:40.784,,3.083333,6734.9404,468.74005,7213,uVwC9SChYX,com.sec.android.app.shealth,1366,0810f677-39d9-4fe5-b008-e35299a79dc5.achievement.json,0810f677-39d9-4fe5-b008-e35299a79dc5,1455580800000,
,10494,dd931d2d-24fa-4511-9f98-579ff7981bff.binning_data.json,4928907,10000,,670,2016-02-17 15:00:03.393,com.sec.android.app.shealth,2016-02-17 15:00:03.393,,3.25071,8800.7705,598.87,9824,uVwC9SChYX,com.sec.android.app.shealth,0,dd931d2d-24fa-4511-9f98-579ff7981bff.achievement.json,dd931d2d-24fa-4511-9f98-579ff7981bff,1455667200000,
,9666,c59a4588-c050-48fe-97eb-b36a5a5dae2e.binning_data.json,4532138,10000,,266,2016-02-18 15:00:03.555,com.sec.android.app.shealth,2016-02-18 03:00:03.774,,4.638889,7830.4995,545.57,9400,uVwC9SChYX,com.sec.android.app.shealth,3460,c59a4588-c050-48fe-97eb-b36a5a5dae2e.achievement.json,c59a4588-c050-48fe-97eb-b36a5a5dae2e,1455753600000,
,4600,d3c9e426-f766-4ac7-b1ce-9cb303a6f6ca.binning_data.json,2047722,10000,,560,2016-02-19 15:00:16.606,com.sec.android.app.shealth,2016-02-19 03:00:05.343,,4.5000005,4093.41,291.0,4040,uVwC9SChYX,com.sec.android.app.shealth,0,d3c9e426-f766-4ac7-b1ce-9cb303a6f6ca.achievement.json,d3c9e426-f766-4ac7-b1ce-9cb303a6f6ca,1455840000000,
,13614,427300fe-538b-4ea8-b2cc-6818ceb6a386.binning_data.json,6032669,10000,,1784,2016-02-20 15:00:02.917,com.sec.android.app.shealth,2016-02-20 03:00:04.164,,3.830117,11681.91,848.74005,11830,uVwC9SChYX,com.sec.android.app.shealth,1256,427300fe-538b-4ea8-b2cc-6818ceb6a386.achievement.json,427300fe-538b-4ea8-b2cc-6818ceb6a386,1455926400000,
,7868,1a32c901-ae76-4c3c-bc82-7f9330b04144.binning_data.json,3352429,10000,,1279,2016-02-21 15:00:03.512,com.sec.android.app.shealth,2016-02-21 15:00:03.512,,6.944445,7139.18,527.83,6589,uVwC9SChYX,com.sec.android.app.shealth,0,1a32c901-ae76-4c3c-bc82-7f9330b04144.achievement.json,1a32c901-ae76-4c3c-bc82-7f9330b04144,1456012800000,
,8197,5ca0ea79-932d-4c62-8bfe-b1ffd620033f.binning_data.json,3992085,10000,,29,2016-02-22 15:01:04.182,com.sec.android.app.shealth,2016-02-22 15:01:04.182,,4.4377494,6550.31,439.07,8168,uVwC9SChYX,com.sec.android.app.shealth,0,5ca0ea79-932d-4c62-8bfe-b1ffd620033f.achievement.json,5ca0ea79-932d-4c62-8bfe-b1ffd620033f,1456099200000,
,6722,92a66a18-2e63-43e1-8d5e-e2d515bf2858.binning_data.json,2870433,10000,,671,2016-02-23 15:16:01.499,com.sec.android.app.shealth,2016-02-23 03:01:03.284,,6.4133725,5896.86,418.74,6051,uVwC9SChYX,com.sec.android.app.shealth,0,92a66a18-2e63-43e1-8d5e-e2d515bf2858.achievement.json,92a66a18-2e63-43e1-8d5e-e2d515bf2858,1456185600000,
,3176,69e3eeae-2a12-424a-b0d6-3e3e94a00ba7.binning_data.json,1477677,10000,,172,2016-02-24 15:00:18.343,com.sec.android.app.shealth,2016-02-23 15:16:01.641,,3.876538,2646.8103,181.78001,3004,uVwC9SChYX,com.sec.android.app.shealth,0,69e3eeae-2a12-424a-b0d6-3e3e94a00ba7.achievement.json,69e3eeae-2a12-424a-b0d6-3e3e94a00ba7,1456272000000,
,4042,8afff340-5306-4ef5-9243-2a5f1b07e383.binning_data.json,1780071,10000,,331,2016-02-25 15:01:08.601,com.sec.android.app.shealth,2016-02-25 03:00:03.395,,3.5,3464.17,235.87999,3711,uVwC9SChYX,com.sec.android.app.shealth,0,8afff340-5306-4ef5-9243-2a5f1b07e383.achievement.json,8afff340-5306-4ef5-9243-2a5f1b07e383,1456358400000,
,3624,1a2211b5-3646-45a3-b896-29e622947f87.binning_data.json,1587757,10000,,333,2016-02-26 15:07:01.433,com.sec.android.app.shealth,2016-02-26 03:00:03.697,,4.4722223,3183.22,232.08,3291,uVwC9SChYX,com.sec.android.app.shealth,0,1a2211b5-3646-45a3-b896-29e622947f87.achievement.json,1a2211b5-3646-45a3-b896-29e622947f87,1456444800000,
,7082,a23d2b32-8121-428c-bd6b-060deb8cace6.binning_data.json,3170717,10000,,509,2016-02-27 15:00:20.238,com.sec.android.app.shealth,2016-02-26 15:07:01.511,,5.4444447,5984.53,422.07,6573,uVwC9SChYX,com.sec.android.app.shealth,0,a23d2b32-8121-428c-bd6b-060deb8cace6.achievement.json,a23d2b32-8121-428c-bd6b-060deb8cace6,1456531200000,
,13102,838a2e15-1223-4251-997c-93ed9333a4e4.binning_data.json,5841893,10000,,1256,2016-02-28 15:06:02.675,com.sec.android.app.shealth,2016-02-28 03:00:04.413,,6.9444447,11271.28,793.46,11846,uVwC9SChYX,com.sec.android.app.shealth,4665,838a2e15-1223-4251-997c-93ed9333a4e4.achievement.json,838a2e15-1223-4251-997c-93ed9333a4e4,1456617600000,
,7579,a9ba5b36-54db-4d96-8db5-e4902af40a39.binning_data.json,3386538,10000,,659,2016-02-29 15:01:00.549,com.sec.android.app.shealth,2016-02-28 15:06:02.518,,6.361111,6588.46,463.5,6920,uVwC9SChYX,com.sec.android.app.shealth,1198,a9ba5b36-54db-4d96-8db5-e4902af40a39.achievement.json,a9ba5b36-54db-4d96-8db5-e4902af40a39,1456704000000,
,5993,ebc45fd4-b92c-47af-93bc-098ba79ed44b.binning_data.json,2718074,10000,,608,2016-03-01 15:01:29.852,com.sec.android.app.shealth,2016-02-29 15:01:00.730,,6.166666,5268.16,373.44003,5385,uVwC9SChYX,com.sec.android.app.shealth,0,ebc45fd4-b92c-47af-93bc-098ba79ed44b.achievement.json,ebc45fd4-b92c-47af-93bc-098ba79ed44b,1456790400000,
,1520,25e132de-97c8-496c-8de3-2476743e08da.binning_data.json,709975,10000,,103,2016-03-02 15:00:17.758,com.sec.android.app.shealth,2016-03-02 15:00:17.758,,5.222223,1276.91,89.81,1417,uVwC9SChYX,com.sec.android.app.shealth,0,25e132de-97c8-496c-8de3-2476743e08da.achievement.json,25e132de-97c8-496c-8de3-2476743e08da,1456876800000,
,6243,d36fcff2-35bf-4807-8fb4-96df3b513431.binning_data.json,2815503,10000,,760,2016-03-03 15:00:40.111,com.sec.android.app.shealth,2016-03-03 03:00:03.290,,4.916666,5437.76,385.97998,5483,uVwC9SChYX,com.sec.android.app.shealth,0,d36fcff2-35bf-4807-8fb4-96df3b513431.achievement.json,d36fcff2-35bf-4807-8fb4-96df3b513431,1456963200000,
,12699,288ffec0-218a-4c70-b3d3-f650ddbe5bc9.binning_data.json,5961957,10000,,840,2016-03-04 15:10:41.314,com.sec.android.app.shealth,2016-03-04 03:00:05.375,,4.1944447,10596.74,741.49005,11859,uVwC9SChYX,com.sec.android.app.shealth,0,288ffec0-218a-4c70-b3d3-f650ddbe5bc9.achievement.json,288ffec0-218a-4c70-b3d3-f650ddbe5bc9,1457049600000,
,10836,1f236270-f191-422e-aa4e-7042a828eee9.binning_data.json,4823223,10000,,2044,2016-03-05 15:00:03.006,com.sec.android.app.shealth,2016-03-05 03:00:17.497,,5.333333,9420.08,714.8,8792,uVwC9SChYX,com.sec.android.app.shealth,0,1f236270-f191-422e-aa4e-7042a828eee9.achievement.json,1f236270-f191-422e-aa4e-7042a828eee9,1457136000000,
,10903,520a3127-c385-4adb-9a00-266fb9bca77a.binning_data.json,4613695,10000,,1952,2016-03-06 15:00:03.477,com.sec.android.app.shealth,2016-03-06 03:00:07.294,,5.9998593,9946.72,748.85004,8951,uVwC9SChYX,com.sec.android.app.shealth,0,520a3127-c385-4adb-9a00-266fb9bca77a.achievement.json,520a3127-c385-4adb-9a00-266fb9bca77a,1457222400000,
,5000,89915334-e4ce-44ec-b690-d1324d3ed108.binning_data.json,2205031,10000,,622,2016-03-07 15:00:47.421,com.sec.android.app.shealth,2016-03-07 03:01:20.726,,4.5000005,4407.0,315.52002,4378,uVwC9SChYX,com.sec.android.app.shealth,0,89915334-e4ce-44ec-b690-d1324d3ed108.achievement.json,89915334-e4ce-44ec-b690-d1324d3ed108,1457308800000,
,9346,c5d412af-ab0e-4df1-bc2f-1ac17c9a0cbd.binning_data.json,4141721,10000,,1040,2016-03-08 15:00:20.592,com.sec.android.app.shealth,2016-03-08 03:00:03.748,,4.166667,8037.75,575.82,8306,uVwC9SChYX,com.sec.android.app.shealth,2010,c5d412af-ab0e-4df1-bc2f-1ac17c9a0cbd.achievement.json,c5d412af-ab0e-4df1-bc2f-1ac17c9a0cbd,1457395200000,
,7483,1caa07c7-7cb4-40a3-a0b6-06c9719e7625.binning_data.json,3347287,10000,,694,2016-03-09 15:00:08.673,com.sec.android.app.shealth,2016-03-09 03:00:21.143,,6.166666,6444.14,468.06,6789,uVwC9SChYX,com.sec.android.app.shealth,0,1caa07c7-7cb4-40a3-a0b6-06c9719e7625.achievement.json,1caa07c7-7cb4-40a3-a0b6-06c9719e7625,1457481600000,
,13500,a16749a5-6961-4e16-b955-a3a6e7cc26f4.binning_data.json,5964973,10000,,2398,2016-03-10 15:00:04.036,com.sec.android.app.shealth,2016-03-10 03:00:03.751,,4.861111,11963.22,900.11,11102,uVwC9SChYX,com.sec.android.app.shealth,1237,a16749a5-6961-4e16-b955-a3a6e7cc26f4.achievement.json,a16749a5-6961-4e16-b955-a3a6e7cc26f4,1457568000000,
,5026,cf8878e4-5c44-44df-bcc9-0d45a3516eef.binning_data.json,2221861,10000,,515,2016-03-11 15:00:03.666,com.sec.android.app.shealth,2016-03-11 15:00:03.666,,3.4444444,4392.6797,310.91,4511,uVwC9SChYX,com.sec.android.app.shealth,0,cf8878e4-5c44-44df-bcc9-0d45a3516eef.achievement.json,cf8878e4-5c44-44df-bcc9-0d45a3516eef,1457654400000,
,8780,8a2601aa-0efd-4619-8578-3b5fa7adb390.binning_data.json,3750465,10000,,1412,2016-03-12 15:00:43.313,com.sec.android.app.shealth,2016-03-12 15:00:43.313,,6.9444447,7809.67,580.57,7368,uVwC9SChYX,com.sec.android.app.shealth,0,8a2601aa-0efd-4619-8578-3b5fa7adb390.achievement.json,8a2601aa-0efd-4619-8578-3b5fa7adb390,1457740800000,
,1873,71e5f1b8-78a1-492e-92c9-526911c04b75.binning_data.json,860253,10000,,48,2016-03-13 15:00:43.250,com.sec.android.app.shealth,2016-03-13 15:00:43.250,,3.8888886,1542.5901,106.2,1825,uVwC9SChYX,com.sec.android.app.shealth,0,71e5f1b8-78a1-492e-92c9-526911c04b75.achievement.json,71e5f1b8-78a1-492e-92c9-526911c04b75,1457827200000,
,9378,9ef0a0a9-6c9d-42ea-99e7-b2e50126ed62.binning_data.json,3945894,10000,,1106,2016-03-14 15:00:14.927,com.sec.android.app.shealth,2016-03-14 03:00:04.173,,4.3055553,8348.78,587.86,8272,uVwC9SChYX,com.sec.android.app.shealth,1491,9ef0a0a9-6c9d-42ea-99e7-b2e50126ed62.achievement.json,9ef0a0a9-6c9d-42ea-99e7-b2e50126ed62,1457913600000,
,3368,80f51367-a24a-4634-b19f-1d3512814c12.binning_data.json,1457730,10000,,285,2016-03-15 15:00:47.481,com.sec.android.app.shealth,2016-03-15 03:00:06.998,,4.171541,2922.1401,208.79,3083,uVwC9SChYX,com.sec.android.app.shealth,0,80f51367-a24a-4634-b19f-1d3512814c12.achievement.json,80f51367-a24a-4634-b19f-1d3512814c12,1458000000000,
,790,1074ca2c-5289-44ae-989b-f267acc1e56e.binning_data.json,333581,10000,,72,2016-03-16 15:00:51.092,com.sec.android.app.shealth,2016-03-16 03:00:05.327,,3.2422473,716.02997,51.71,718,uVwC9SChYX,com.sec.android.app.shealth,0,1074ca2c-5289-44ae-989b-f267acc1e56e.achievement.json,1074ca2c-5289-44ae-989b-f267acc1e56e,1458086400000,
,4439,3bb43bf9-fedd-4423-ab23-9ed1332d6793.binning_data.json,2048358,10000,,223,2016-03-17 15:03:11.476,com.sec.android.app.shealth,2016-03-17 15:03:11.476,,2.9444442,3792.52,252.0,4216,uVwC9SChYX,com.sec.android.app.shealth,1601,3bb43bf9-fedd-4423-ab23-9ed1332d6793.achievement.json,3bb43bf9-fedd-4423-ab23-9ed1332d6793,1458172800000,
,8319,72ec7eca-74ff-4b2e-8909-c5993494b927.binning_data.json,3834419,10000,,609,2016-03-19 03:00:13.987,com.sec.android.app.shealth,2016-03-18 03:00:03.913,,3.5,6974.14,493.9,7710,uVwC9SChYX,com.sec.android.app.shealth,0,72ec7eca-74ff-4b2e-8909-c5993494b927.achievement.json,72ec7eca-74ff-4b2e-8909-c5993494b927,1458259200000,
,5725,39658e07-dc6d-4acd-aed9-4e2a69b6f1bc.binning_data.json,2398850,10000,,668,2016-03-19 15:00:03.382,com.sec.android.app.shealth,2016-03-19 03:00:14.128,,4.611111,5122.07,373.46,5057,uVwC9SChYX,com.sec.android.app.shealth,0,39658e07-dc6d-4acd-aed9-4e2a69b6f1bc.achievement.json,39658e07-dc6d-4acd-aed9-4e2a69b6f1bc,1458345600000,
,10230,4d0b5c3e-33bd-42e0-b52e-58154339492d.binning_data.json,4288905,10000,,2006,2016-03-20 15:00:14.311,com.sec.android.app.shealth,2016-03-20 15:00:14.311,,6.4444447,9264.36,677.91,8224,uVwC9SChYX,com.sec.android.app.shealth,2894,4d0b5c3e-33bd-42e0-b52e-58154339492d.achievement.json,4d0b5c3e-33bd-42e0-b52e-58154339492d,1458432000000,
,5052,206e78ec-e0fd-46ce-a71c-4d4293793d3a.binning_data.json,2084455,10000,,1296,2016-03-21 15:00:59.617,com.sec.android.app.shealth,2016-03-21 15:00:59.617,,5.1111116,4832.84,381.32,3756,uVwC9SChYX,com.sec.android.app.shealth,0,206e78ec-e0fd-46ce-a71c-4d4293793d3a.achievement.json,206e78ec-e0fd-46ce-a71c-4d4293793d3a,1458518400000,
,9902,df6873f8-98c9-46dc-8b83-a14c3c3b64d8.binning_data.json,4836924,10000,,298,2016-03-22 15:00:16.375,com.sec.android.app.shealth,2016-03-22 03:00:51.935,,4.0806684,8163.6104,549.56,9604,uVwC9SChYX,com.sec.android.app.shealth,0,df6873f8-98c9-46dc-8b83-a14c3c3b64d8.achievement.json,df6873f8-98c9-46dc-8b83-a14c3c3b64d8,1458604800000,
,3241,db4fe621-067d-4940-98a4-2c99e1dfb96a.binning_data.json,1543477,10000,,47,2016-03-23 15:00:19.589,com.sec.android.app.shealth,2016-03-23 03:00:18.165,,3.6111112,2617.81,176.29001,3194,uVwC9SChYX,com.sec.android.app.shealth,0,db4fe621-067d-4940-98a4-2c99e1dfb96a.achievement.json,db4fe621-067d-4940-98a4-2c99e1dfb96a,1458691200000,
,3869,31332fc8-446d-4f32-9710-d5facb353d97.binning_data.json,1641911,10000,,400,2016-03-24 15:02:37.465,com.sec.android.app.shealth,2016-03-24 15:02:37.465,,4.6944447,3434.79,253.73999,3469,uVwC9SChYX,com.sec.android.app.shealth,0,31332fc8-446d-4f32-9710-d5facb353d97.achievement.json,31332fc8-446d-4f32-9710-d5facb353d97,1458777600000,
,1760,d32ba99a-7de7-4791-b9fa-8b18a149341e.binning_data.json,784903,10000,,171,2016-03-25 15:01:39.065,com.sec.android.app.shealth,2016-03-25 03:00:09.057,,3.166667,1538.5,107.619995,1589,uVwC9SChYX,com.sec.android.app.shealth,0,d32ba99a-7de7-4791-b9fa-8b18a149341e.achievement.json,d32ba99a-7de7-4791-b9fa-8b18a149341e,1458864000000,
,8359,3bf64565-016a-4946-b2b9-4fee8303fe0b.binning_data.json,3679190,10000,,799,2016-03-26 15:01:22.490,com.sec.android.app.shealth,2016-03-26 03:00:07.589,,4.1738257,7145.39,522.14,7560,uVwC9SChYX,com.sec.android.app.shealth,0,3bf64565-016a-4946-b2b9-4fee8303fe0b.achievement.json,3bf64565-016a-4946-b2b9-4fee8303fe0b,1458950400000,
,3466,26739eef-e6e8-483c-9855-f0317af28295.binning_data.json,1417541,10000,,677,2016-03-27 15:00:05.997,com.sec.android.app.shealth,2016-03-27 03:00:04.051,,4.1944447,3188.83,238.7,2789,uVwC9SChYX,com.sec.android.app.shealth,0,26739eef-e6e8-483c-9855-f0317af28295.achievement.json,26739eef-e6e8-483c-9855-f0317af28295,1459036800000,
,4445,7e4c3a57-f53e-4aef-98b3-50b6dbae131f.binning_data.json,1886762,10000,,596,2016-03-28 15:00:35.467,com.sec.android.app.shealth,2016-03-28 15:00:35.467,,4.944445,4028.7,290.5,3849,uVwC9SChYX,com.sec.android.app.shealth,0,7e4c3a57-f53e-4aef-98b3-50b6dbae131f.achievement.json,7e4c3a57-f53e-4aef-98b3-50b6dbae131f,1459123200000,
,7378,6172ac51-7f7c-48dc-bf73-75809cadfba3.binning_data.json,3227157,10000,,613,2016-03-29 15:00:03.307,com.sec.android.app.shealth,2016-03-29 03:00:07.330,,3.5,6249.14,448.59,6765,uVwC9SChYX,com.sec.android.app.shealth,1278,6172ac51-7f7c-48dc-bf73-75809cadfba3.achievement.json,6172ac51-7f7c-48dc-bf73-75809cadfba3,1459209600000,
,11988,455e009b-4ad8-4548-8a30-fce8ebe52e3d.binning_data.json,5376238,10000,,1274,2016-03-30 15:00:31.909,com.sec.android.app.shealth,2016-03-30 03:00:04.911,,4.777777,10224.79,745.78,10714,uVwC9SChYX,com.sec.android.app.shealth,2065,455e009b-4ad8-4548-8a30-fce8ebe52e3d.achievement.json,455e009b-4ad8-4548-8a30-fce8ebe52e3d,1459296000000,
,7898,21079136-38bd-4654-bbf2-2daa912d2dc7.binning_data.json,3584259,10000,,1280,2016-03-31 15:00:05.622,com.sec.android.app.shealth,2016-03-31 03:00:02.502,,5.222223,7007.1704,510.88,6618,uVwC9SChYX,com.sec.android.app.shealth,1641,21079136-38bd-4654-bbf2-2daa912d2dc7.achievement.json,21079136-38bd-4654-bbf2-2daa912d2dc7,1459382400000,
,5325,60a696ae-5e72-46e1-892a-73760de3b7a7.binning_data.json,2330932,10000,,696,2016-04-01 15:15:02.954,com.sec.android.app.shealth,2016-04-01 03:00:04.994,,4.083333,4710.36,346.41003,4629,uVwC9SChYX,com.sec.android.app.shealth,0,60a696ae-5e72-46e1-892a-73760de3b7a7.achievement.json,60a696ae-5e72-46e1-892a-73760de3b7a7,1459468800000,
,16012,0207a19c-09da-4890-8aea-7cceb56134ea.binning_data.json,7010324,10000,,2392,2016-04-02 15:00:04.748,com.sec.android.app.shealth,2016-04-01 15:15:03.056,,4.861111,13829.94,1033.18,13620,uVwC9SChYX,com.sec.android.app.shealth,2328,0207a19c-09da-4890-8aea-7cceb56134ea.achievement.json,0207a19c-09da-4890-8aea-7cceb56134ea,1459555200000,
,13484,32c7b2cc-47db-4dcf-957e-d4cf54cb5a37.binning_data.json,6543676,10000,,829,2016-04-03 15:00:48.460,com.sec.android.app.shealth,2016-04-03 03:00:16.506,,3.166667,11175.61,758.5901,12655,uVwC9SChYX,com.sec.android.app.shealth,6835,32c7b2cc-47db-4dcf-957e-d4cf54cb5a37.achievement.json,32c7b2cc-47db-4dcf-957e-d4cf54cb5a37,1459641600000,
,5823,fdfb04e6-8f01-4436-af0c-ec6b77b7fae0.binning_data.json,2690569,10000,,292,2016-04-04 15:00:02.888,com.sec.android.app.shealth,2016-04-04 03:01:03.799,,3.8333333,4930.0903,333.15002,5531,uVwC9SChYX,com.sec.android.app.shealth,1701,fdfb04e6-8f01-4436-af0c-ec6b77b7fae0.achievement.json,fdfb04e6-8f01-4436-af0c-ec6b77b7fae0,1459728000000,
,14998,eedeab80-f398-42d9-b6fe-0092318c2427.binning_data.json,6673494,10000,,2184,2016-04-05 15:00:23.761,com.sec.android.app.shealth,2016-04-05 03:00:02.932,,5.1153917,13220.161,960.06006,12814,uVwC9SChYX,com.sec.android.app.shealth,3882,eedeab80-f398-42d9-b6fe-0092318c2427.achievement.json,eedeab80-f398-42d9-b6fe-0092318c2427,1459814400000,
,17903,9128a901-2632-41de-a349-05180a66d8d2.binning_data.json,8186524,10000,,3102,2016-04-06 15:00:04.623,com.sec.android.app.shealth,2016-04-06 03:00:03.428,,6.762288,15352.761,1154.6001,14801,uVwC9SChYX,com.sec.android.app.shealth,6910,9128a901-2632-41de-a349-05180a66d8d2.achievement.json,9128a901-2632-41de-a349-05180a66d8d2,1459900800000,
,9482,ed14e826-d8b3-4ca5-a0e6-fde84c59f0f4.binning_data.json,4169019,10000,,1327,2016-04-07 15:00:28.338,com.sec.android.app.shealth,2016-04-06 15:00:04.391,,6.9444447,8371.79,607.03,8155,uVwC9SChYX,com.sec.android.app.shealth,0,ed14e826-d8b3-4ca5-a0e6-fde84c59f0f4.achievement.json,ed14e826-d8b3-4ca5-a0e6-fde84c59f0f4,1459987200000,
,7272,f90384fd-f43a-467b-a339-ada066238021.binning_data.json,3214156,10000,,728,2016-04-08 15:00:44.169,com.sec.android.app.shealth,2016-04-08 03:00:04.613,,3.9607797,6227.38,450.06,6544,uVwC9SChYX,com.sec.android.app.shealth,0,f90384fd-f43a-467b-a339-ada066238021.achievement.json,f90384fd-f43a-467b-a339-ada066238021,1460073600000,
,7272,f1e7cdb9-1b7f-4760-9f7d-87fdf86b5d69.binning_data.json,3214223,0,,728,2016-04-08 13:41:20.625,com.sec.android.app.shealth,2016-04-08 04:00:59.498,,1.9374449,6227.38,450.06,6544,VfS0qUERdZ,com.sec.android.app.shealth,0,f1e7cdb9-1b7f-4760-9f7d-87fdf86b5d69.achievement.json,f1e7cdb9-1b7f-4760-9f7d-87fdf86b5d69,1460073600000,
,16607,e937a24e-b8a9-40e5-a2fb-256c3427c7e9.binning_data.json,7399596,0,,3347,2016-04-09 14:58:08.187,com.sec.android.app.shealth,2016-04-08 15:30:12.575,,1.9677978,14560.91,1125.72,13260,VfS0qUERdZ,com.sec.android.app.shealth,0,e937a24e-b8a9-40e5-a2fb-256c3427c7e9.achievement.json,e937a24e-b8a9-40e5-a2fb-256c3427c7e9,1460160000000,
,16607,440ed3b7-f3de-4c01-850b-effccee7c21b.binning_data.json,7399489,10000,,3347,2016-04-09 15:00:03.435,com.sec.android.app.shealth,2016-04-09 15:00:03.435,,4.116758,14560.91,1125.72,13260,uVwC9SChYX,com.sec.android.app.shealth,4273,440ed3b7-f3de-4c01-850b-effccee7c21b.achievement.json,440ed3b7-f3de-4c01-850b-effccee7c21b,1460160000000,
,8625,06ff0530-3c4a-47b3-aff2-a6db88cd289d.binning_data.json,3647432,0,,1097,2016-04-10 13:35:01.360,com.sec.android.app.shealth,2016-04-09 15:04:42.785,,2.0961182,7645.4497,557.75,7528,VfS0qUERdZ,com.sec.android.app.shealth,0,06ff0530-3c4a-47b3-aff2-a6db88cd289d.achievement.json,06ff0530-3c4a-47b3-aff2-a6db88cd289d,1460246400000,
,8625,6174c101-391b-40fb-8cb1-e058827d2118.binning_data.json,3647328,10000,,1097,2016-04-10 15:00:21.938,com.sec.android.app.shealth,2016-04-10 15:00:21.938,,5.222223,7645.4497,557.75,7528,uVwC9SChYX,com.sec.android.app.shealth,0,6174c101-391b-40fb-8cb1-e058827d2118.achievement.json,6174c101-391b-40fb-8cb1-e058827d2118,1460246400000,
,5181,556bc1f9-1846-44c6-91bf-a294aee5abe6.binning_data.json,2160634,0,,878,2016-04-11 14:49:58.225,com.sec.android.app.shealth,2016-04-11 00:24:00.393,,2.1835763,4717.91,360.16,4303,VfS0qUERdZ,com.sec.android.app.shealth,0,556bc1f9-1846-44c6-91bf-a294aee5abe6.achievement.json,556bc1f9-1846-44c6-91bf-a294aee5abe6,1460332800000,
,5401,64b207da-d08a-4e45-85fa-b348995f9093.binning_data.json,2240890,10000,,981,2016-04-11 15:10:54.700,com.sec.android.app.shealth,2016-04-11 15:00:02.550,,4.833334,4942.17,379.33002,4420,uVwC9SChYX,com.sec.android.app.shealth,0,64b207da-d08a-4e45-85fa-b348995f9093.achievement.json,64b207da-d08a-4e45-85fa-b348995f9093,1460332800000,
,6311,a33e1ab1-b7d7-4297-80e1-0cb1f6af408f.binning_data.json,2741110,0,,926,2016-04-12 14:28:25.371,com.sec.android.app.shealth,2016-04-11 15:10:53.302,,2.0518074,5624.23,411.71002,5385,VfS0qUERdZ,com.sec.android.app.shealth,0,a33e1ab1-b7d7-4297-80e1-0cb1f6af408f.achievement.json,a33e1ab1-b7d7-4297-80e1-0cb1f6af408f,1460419200000,
,6311,9c20f545-dd56-449a-aa52-008ca44488b5.binning_data.json,2741064,10000,,926,2016-04-12 15:01:34.628,com.sec.android.app.shealth,2016-04-11 15:10:54.655,,4.388889,5624.23,411.71002,5385,uVwC9SChYX,com.sec.android.app.shealth,1424,9c20f545-dd56-449a-aa52-008ca44488b5.achievement.json,9c20f545-dd56-449a-aa52-008ca44488b5,1460419200000,
,4515,5568b28c-2c7c-4e33-b22b-53fba0b82b27.binning_data.json,2095295,0,,632,2016-04-13 13:27:35.866,com.sec.android.app.shealth,2016-04-12 16:28:00.821,,1.8579339,3892.9202,283.0,3883,VfS0qUERdZ,com.sec.android.app.shealth,0,5568b28c-2c7c-4e33-b22b-53fba0b82b27.achievement.json,5568b28c-2c7c-4e33-b22b-53fba0b82b27,1460505600000,
,4515,8dd19008-d127-4433-93d0-8ede21893235.binning_data.json,2095258,10000,,632,2016-04-13 15:00:32.173,com.sec.android.app.shealth,2016-04-13 15:00:32.173,,3.7777777,3892.9202,283.0,3883,uVwC9SChYX,com.sec.android.app.shealth,0,8dd19008-d127-4433-93d0-8ede21893235.achievement.json,8dd19008-d127-4433-93d0-8ede21893235,1460505600000,
